Season,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,logORB,logDRB,logTRB,logMP,logPF,logPTS,logFGA,logFTA,logTOV,logEFG,logFGpct,logFTpct
2,73,Sterling Brown\brownst02,SG,22,MIL,54,4,14.37037037,82,3.796296296,0.4,32,91,0.352,50,114,0.439,0.478,21,0.444444444,0.875,0.5,2.148148148,2.648148148,25,31,13,0.462962963,1.481481481,4.018518519,-0.693147181,0.764606145,0.973860584,2.665168474,0.393042588,1.390913307,1.334025933,-0.810930216,-0.770108222,-0.738144546,-0.916290732,-0.133531393
2,75,Thomas Bryant\bryanth01,C,20,LAL,15,0,4.8,8,1.4,0.381,1,10,0.1,7,11,0.636,0.405,5,0.6,0.556,0.2,0.933333333,1.133333333,6,1,2,0.133333333,0.4,1.466666667,-1.609437912,-0.068992871,0.125163143,1.568615918,-0.916290732,0.382992252,0.336472237,-0.510825624,-2.014903021,-0.903868212,-0.964955904,-0.586986985
2,80,Dwight Buycks\buyckdw01,PG,28,DET,29,0,14.72413793,82,6.827586207,0.414,15,45,0.333,67,153,0.438,0.452,36,1.413793103,0.878,0.413793103,1,1.413793103,59,19,2,1.344827586,1.344827586,7.413793103,-0.88238918,0,0.346276237,2.689488183,0.296265816,2.003342198,1.920971201,0.346276237,0.296265816,-0.794073099,-0.881889305,-0.130108685
2,89,Alex Caruso\carusal01,PG,23,LAL,37,7,15.18918919,50,3.135135135,0.431,13,43,0.302,37,73,0.507,0.487,21,0.810810811,0.7,0.405405405,1.351351351,1.756756757,75,23,10,1.135135135,1.405405405,3.621621622,-0.902867712,0.301105093,0.563469357,2.720583937,0.340325806,1.286921887,1.142672278,-0.209720531,0.126751706,-0.719491156,-0.841647189,-0.356674944
2,92,Tyler Cavanaugh\cavanty01,PF,23,ATL,39,1,13.28205128,67,3.897435897,0.441,32,89,0.36,35,63,0.556,0.546,17,0.538461538,0.81,1.153846154,2.102564103,3.256410256,27,9,4,0.358974359,1.564102564,4.692307692,0.143100844,0.743157601,1.18062544,2.586413596,0.447312218,1.545924507,1.360318875,-0.619039208,-1.024504317,-0.605136303,-0.818710404,-0.210721031
2,93,Mario Chalmers\chalmma01,PG,31,MEM,66,10,21.53030303,168,6.712121212,0.379,53,191,0.277,115,252,0.456,0.439,118,2.090909091,0.855,0.196969697,2.181818182,2.378787879,197,79,14,1.772727273,2.712121212,7.681818182,-1.624705385,0.780158558,0.866591063,3.069461386,0.997731064,2.038856262,1.903915028,0.737598943,0.572519193,-0.823255866,-0.970219074,-0.15665381
2,99,Gian Clavell\clavegi01,SG,24,DAL,7,0,9.142857143,6,2.571428571,0.333,6,15,0.4,0,3,0,0.5,2,0.285714286,1,0.142857143,0.857142857,1,3,2,0,0.285714286,1.142857143,2.857142857,-1.945910149,-0.15415068,0,2.212972934,0.133531393,1.049822124,0.944461609,-1.252762968,-1.252762968,-0.693147181,-1.099612789,0
2,100,Antonius Cleveland\clevean01,SG,23,TOT,17,0,7.235294118,8,1.235294118,0.381,3,4,0.75,5,17,0.294,0.452,4,0.352941176,0.667,0.176470588,0.647058824,0.823529412,2,7,5,0.411764706,1.352941176,1.352941176,-1.734601055,-0.435318071,-0.194156014,1.978971011,0.302280872,0.302280872,0.211309094,-1.041453875,-0.887303195,-0.794073099,-0.964955904,-0.404965233
2,101,John Collins\collijo01,PF,20,ATL,74,26,24.12162162,314,7.364864865,0.576,16,47,0.34,298,498,0.598,0.591,133,2.513513514,0.715,2.378378378,4.932432432,7.310810811,98,47,80,1.418918919,2.905405405,10.5,0.866418902,1.59583226,1.989354186,3.183108601,1.066572935,2.351375257,1.996720701,0.921681581,0.349895257,-0.525939262,-0.551647618,-0.335472736
2,102,Zach Collins\colliza01,C,20,POR,66,1,15.83333333,115,4.378787879,0.398,35,113,0.31,80,176,0.455,0.458,27,0.636363636,0.643,0.681818182,2.666666667,3.348484848,52,17,31,0.878787879,2.015151515,4.424242424,-0.382992252,0.980829253,1.208507959,2.762117422,0.700694386,1.48709906,1.476771946,-0.451985124,-0.129211731,-0.780886095,-0.921303274,-0.441610555
2,103,Kyle Collinsworth\colliky01,SF,26,DAL,32,2,15,38,3.09375,0.384,4,17,0.235,34,82,0.415,0.404,21,1.25,0.525,1,2.34375,3.34375,56,17,9,0.75,1.375,3.15625,0,0.851752211,1.207092932,2.708050201,0.318453731,1.149384614,1.129383947,0.223143551,-0.287682072,-0.906340401,-0.957112726,-0.644357016
2,110,Jack Cooley\cooleja01,PF,26,SAC,7,0,12.42857143,13,3.857142857,0.481,0,0,,13,27,0.481,0.481,14,2.714285714,0.737,2,2.285714286,4.285714286,6,1,0,0.428571429,1.857142857,5.714285714,0.693147181,0.826678573,1.455287233,2.51999797,0.619039208,1.742969305,1.349926717,0.99852883,-0.84729786,-0.731888009,-0.731888009,-0.305167387
2,115,Torrey Craig\craigto01,SF,27,DEN,39,5,16.12820513,62,3.512820513,0.453,17,58,0.293,45,79,0.57,0.515,22,0.897435897,0.629,1.025641026,2.230769231,3.256410256,25,12,15,0.512820513,1.615384615,4.179487179,0.025317808,0.802346473,1.18062544,2.780569611,0.47957308,1.430188555,1.25641928,-0.108213585,-0.667829373,-0.663588378,-0.791863153,-0.463624022
2,134,Tyler Dorsey\dorsety01,SG,21,ATL,56,5,17.39285714,144,6.821428571,0.377,72,199,0.362,72,183,0.393,0.471,45,1.125,0.714,0.303571429,2.017857143,2.321428571,79,17,5,0.660714286,1.125,7.232142857,-1.192138347,0.702036128,0.84218276,2.856059613,0.117783036,1.978535376,1.920068918,0.117783036,-0.414433778,-0.752897185,-0.975510092,-0.336872317
2,135,Damyean Dotson\dotsoda01,SG,23,NYK,44,2,10.77272727,72,3.659090909,0.447,22,68,0.324,50,93,0.538,0.516,16,0.522727273,0.696,0.204545455,1.704545455,1.909090909,31,12,2,0.386363636,0.772727273,4.136363636,-1.586965057,0.53329848,0.646627165,2.377017688,-0.257829109,1.419817053,1.297214731,-0.648695418,-0.95097629,-0.661648514,-0.805196684,-0.362405619
2,136,Milton Doyle\doylemi01,SG,24,BRK,10,0,12.5,13,4.7,0.277,4,23,0.174,9,24,0.375,0.319,4,0.8,0.5,0.3,1.5,1.8,10,6,2,0.2,1.3,3.4,-1.203972804,0.405465108,0.587786665,2.525728644,0.262364264,1.223775432,1.547562509,-0.223143551,-1.609437912,-1.142564176,-1.283737773,-0.693147181
2,150,Jawun Evans\evansja01,PG,21,LAC,48,4,16.20833333,89,5.270833333,0.352,15,54,0.278,74,199,0.372,0.381,38,1.020833333,0.776,0.1875,1.5625,1.75,100,36,6,0.916666667,2.020833333,4.8125,-1.673976434,0.446287103,0.559615788,2.785525513,0.703509968,1.5712167,1.662188478,0.020619287,-0.087011377,-0.964955904,-1.044124103,-0.253602759
2,159,Terrance Ferguson\fergute01,SG,19,OKC,61,12,12.50819672,70,2.770491803,0.414,40,120,0.333,30,49,0.612,0.533,9,0.163934426,0.9,0.31147541,0.459016393,0.770491803,19,24,10,0.180327869,1.360655738,3.098360656,-1.166434885,-0.778669354,-0.260726262,2.526384167,0.307966744,1.130873151,1.019024851,-1.808288771,-1.712978591,-0.629233855,-0.881889305,-0.105360516
2,164,De'Aaron Fox\foxde01,PG,20,SAC,73,60,27.75342466,328,10.91780822,0.412,47,153,0.307,281,644,0.436,0.441,141,2.671232877,0.723,0.452054795,2.342465753,2.794520548,320,70,20,2.369863014,2.232876712,11.56164384,-0.79395188,0.851204115,1.027660553,3.323359244,0.80329076,2.447693053,2.390395238,0.982540117,0.862832153,-0.818710404,-0.88673193,-0.324346057
2,167,Markelle Fultz\fultzma01,SG,19,PHI,14,0,18.07142857,45,7.928571429,0.405,0,1,0,45,110,0.409,0.405,10,1.5,0.476,0.785714286,2.285714286,3.071428571,53,12,4,1.214285714,1.571428571,7.142857143,-0.241162057,0.826678573,1.122142786,2.894332159,0.451985124,1.966112856,2.070472872,0.405465108,0.194156014,-0.903868212,-0.903868212,-0.742337425
2,185,Josh Gray\grayjo01,PG,24,PHO,5,0,17.2,11,8.2,0.268,3,13,0.231,8,28,0.286,0.305,7,2.2,0.636,0.4,1.6,2,12,8,2,1.4,1.6,6.4,-0.916290732,0.470003629,0.693147181,2.844909384,0.470003629,1.85629799,2.104134154,0.78845736,0.336472237,-1.187443502,-1.316768298,-0.452556716
2,203,Shaquille Harrison\harrish01,PG,24,PHO,23,2,16.69565217,59,5.391304348,0.476,6,26,0.231,53,98,0.541,0.5,28,1.652173913,0.737,0.391304348,2.260869565,2.652173913,55,26,7,0.956521739,1.826086957,6.608695652,-0.938269639,0.815749503,0.975379648,2.815148337,0.602175402,1.888386305,1.68478735,0.502091944,-0.044451763,-0.693147181,-0.742337425,-0.305167387
2,204,Josh Hart\hartjo01,SG,22,LAL,63,23,23.19047619,176,5.952380952,0.469,78,197,0.396,98,178,0.551,0.573,66,1.492063492,0.702,0.666666667,3.507936508,4.174603175,80,47,16,0.746031746,1.698412698,7.873015873,-0.405465108,1.255027975,1.429019306,3.143741685,0.529694108,2.0634412,1.7837913,0.400160056,-0.292987125,-0.556869562,-0.757152511,-0.353821875
2,206,Nigel Hayes\hayesni01,SF,23,TOT,9,0,13.55555556,11,3.666666667,0.333,4,16,0.25,7,17,0.412,0.394,1,0.333333333,0.333,0.444444444,2,2.444444444,6,2,3,0.222222222,0.888888889,3,-0.810930216,0.693147181,0.893817876,2.606796467,-0.117783036,1.098612289,1.299282984,-1.098612289,-1.504077397,-0.93140437,-1.099612789,-1.099612789
2,209,Myke Henry\henrymy01,SF,25,MEM,20,0,18.9,41,5.45,0.376,19,58,0.328,22,51,0.431,0.463,6,0.5,0.6,0.5,1.4,1.9,22,31,6,0.95,1.4,5.35,-0.693147181,0.336472237,0.641853886,2.939161922,0.336472237,1.677096561,1.695615609,-0.693147181,-0.051293294,-0.770028225,-0.978166136,-0.510825624
2,214,Isaiah Hicks\hicksis01,PF,23,NYK,18,0,13.33333333,33,4,0.458,2,9,0.222,31,63,0.492,0.472,12,1,0.667,0.555555556,1.722222222,2.277777778,16,2,4,0.888888889,2.5,4.444444444,-0.587786665,0.543615447,0.823200309,2.590267165,0.916290732,1.491654877,1.386294361,0,-0.117783036,-0.750776293,-0.780886095,-0.404965233
2,222,John Holland\hollajo02,SF,29,CLE,24,0,7.25,17,2.458333333,0.288,11,36,0.306,6,23,0.261,0.381,9,0.541666667,0.692,0.25,0.75,1,5,7,2,0.333333333,0.416666667,2.25,-1.386294361,-0.287682072,0,1.981001469,-0.875468737,0.810930216,0.899483614,-0.613104473,-1.098612289,-0.964955904,-1.244794799,-0.368169323
2,237,Andre Ingram\ingraan01,SG,32,LAL,2,0,32,8,8.5,0.471,5,9,0.556,3,8,0.375,0.618,3,1.5,1,0.5,2.5,3,7,3,3,1.5,1.5,12,-0.693147181,0.916290732,1.098612289,3.465735903,0.405465108,2.48490665,2.140066163,0.405465108,0.405465108,-0.481266822,-0.752897185,0
2,240,Jonathan Isaac\isaacjo01,PF,20,ORL,27,10,19.85185185,55,5.37037037,0.379,16,46,0.348,39,99,0.394,0.434,19,0.925925926,0.76,0.592592593,3.074074074,3.666666667,18,33,30,1,1.777777778,5.37037037,-0.523248144,1.123003742,1.299282984,2.988297295,0.575364145,1.680896876,1.680896876,-0.076961041,0,-0.834710745,-0.970219074,-0.274436846
2,241,Wesley Iwundu\iwundwe01,SF,23,ORL,62,12,16.4516129,93,3.516129032,0.427,9,46,0.196,84,172,0.488,0.447,34,0.758064516,0.723,0.580645161,1.629032258,2.209677419,57,33,12,0.483870968,1.306451613,3.693548387,-0.543615447,0.487986132,0.792846541,2.800423521,0.26731477,1.306587619,1.257360678,-0.276986783,-0.725937003,-0.805196684,-0.850971266,-0.324346057
2,243,Aaron Jackson\jacksaa01,PG,31,HOU,1,0,35,3,9,0.333,1,4,0.25,2,5,0.4,0.389,1,2,0.5,2,1,3,1,0,0,1,4,8,0.693147181,0,1.098612289,3.555348061,1.386294361,2.079441542,2.197224577,0.693147181,0,-0.944175935,-1.099612789,-0.693147181
2,245,Josh Jackson\jacksjo02,SF,20,PHO,77,35,25.44155844,389,12.1038961,0.417,57,217,0.263,332,715,0.464,0.448,177,3.623376623,0.634,1.233766234,3.324675325,4.558441558,119,80,35,1.896103896,2.831168831,13.14285714,0.21007147,1.201372023,1.516980802,3.236383996,1.040689641,2.575878428,2.493527393,1.28740636,0.6398012,-0.802962047,-0.874669057,-0.455706325
2,246,Justin Jackson\jacksju01,SF,22,SAC,68,41,22.14705882,185,6.161764706,0.442,57,185,0.308,128,234,0.547,0.51,26,0.529411765,0.722,0.397058824,2.352941176,2.75,74,28,13,0.588235294,1.191176471,6.661764706,-0.923670839,0.85566611,1.011600912,3.097704703,0.174941449,1.89638442,1.818363215,-0.635988767,-0.530628251,-0.673344553,-0.816445397,-0.32573014
2,249,Mike James\jamesmi02,PG,27,TOT,36,10,19.08333333,123,8.916666667,0.383,26,98,0.265,97,223,0.435,0.424,64,2.333333333,0.762,0.361111111,2.138888889,2.5,126,28,7,1.361111111,1.333333333,9.333333333,-1.018569581,0.760286483,0.916290732,2.948815354,0.287682072,2.233592222,2.187922185,0.84729786,0.30830136,-0.858021824,-0.95972029,-0.271808723
2,256,Dakari Johnson\johnsda04,C,22,OKC,31,6,5.193548387,22,1.258064516,0.564,0,0,,22,39,0.564,0.564,11,0.64516129,0.55,0.516129032,0.580645161,1.096774194,8,6,8,0.096774194,0.870967742,1.774193548,-0.661398482,-0.543615447,0.09237332,1.64741716,-0.138150338,0.573345981,0.229574442,-0.438254931,-2.335374916,-0.572701027,-0.572701027,-0.597837001
2,266,Jalen Jones\jonesja04,SF,24,TOT,16,0,11.3125,26,4.25,0.382,10,26,0.385,16,42,0.381,0.456,12,1.1875,0.632,0.8125,1.5625,2.375,4,5,1,0.4375,1.375,4.625,-0.207639365,0.446287103,0.864997437,2.425908309,0.318453731,1.531476371,1.446918983,0.171850257,-0.826678573,-0.785262469,-0.96233467,-0.458865885
2,272,Luke Kennard\kennalu01,SG,21,DET,73,9,20.04109589,206,6.369863014,0.443,81,195,0.415,125,270,0.463,0.53,65,1.04109589,0.855,0.287671233,2.123287671,2.410958904,124,44,13,0.945205479,1.178082192,7.643835616,-1.245937003,0.752965676,0.880024554,2.99778496,0.163887855,2.033899521,1.851577964,0.040273899,-0.056352937,-0.634878272,-0.814185509,-0.15665381
2,275,Maxi Kleber\klebima01,PF,26,DAL,72,36,16.75,151,4.291666667,0.489,40,128,0.313,111,181,0.613,0.553,44,0.819444444,0.746,0.986111111,2.263888889,3.25,51,26,47,0.416666667,1.583333333,5.361111111,-0.013986242,0.817084082,1.178654996,2.818398258,0.459532329,1.67917125,1.456675158,-0.199128675,-0.875468737,-0.592397277,-0.71539279,-0.293029679
2,276,Furkan Korkmaz\korkmfu01,SG,20,PHI,14,0,5.714285714,8,2,0.286,5,17,0.294,3,11,0.273,0.375,2,0.285714286,0.5,0.142857143,0.642857143,0.785714286,4,2,1,0.142857143,0.857142857,1.642857143,-1.945910149,-0.441832752,-0.241162057,1.742969305,-0.15415068,0.496436886,0.693147181,-1.252762968,-1.945910149,-0.980829253,-1.251763468,-0.693147181
2,277,Luke Kornet\kornelu01,PF,22,NYK,20,1,16.3,49,6.25,0.392,28,79,0.354,21,46,0.457,0.504,8,0.55,0.727,0.55,2.65,3.2,26,6,16,0.6,1.4,6.7,-0.597837001,0.97455964,1.16315081,2.791165108,0.336472237,1.902107526,1.832581464,-0.597837001,-0.510825624,-0.685179011,-0.936493439,-0.318828801
2,280,Kyle Kuzma\kuzmaky01,PF,22,LAL,77,37,31.18181818,468,13.49350649,0.45,159,434,0.366,309,605,0.511,0.527,147,2.701298701,0.707,1.142857143,5.12987013,6.272727273,141,49,34,1.818181818,2.077922078,16.12987013,0.133531393,1.635080343,1.836211232,3.439835174,0.731368393,2.780672841,2.602208569,0.993732658,0.597837001,-0.64055473,-0.798507696,-0.346724613
2,284,Shane Larkin\larkish01,PG,25,BOS,54,2,14.35185185,84,4.055555556,0.384,31,86,0.36,53,133,0.398,0.454,32,0.685185185,0.865,0.277777778,1.425925926,1.703703704,98,29,2,0.611111111,1.074074074,4.277777778,-1.280933845,0.354821375,0.53280453,2.663878983,0.071458964,1.453433664,1.400087683,-0.378066134,-0.492476485,-0.789658081,-0.957112726,-0.145025772
2,288,T.J. Leaf\leaftj01,PF,20,IND,53,0,8.660377358,64,2.566037736,0.471,18,42,0.429,46,94,0.489,0.537,10,0.301886792,0.625,0.547169811,1,1.547169811,9,5,4,0.188679245,0.849056604,2.943396226,-0.602996084,0,0.436427334,2.158758297,-0.163629424,1.079564094,0.942362972,-1.197703191,-1.667706821,-0.621757184,-0.752897185,-0.470003629
2,290,Damion Lee\leeda03,SG,25,ATL,15,11,26.93333333,62,10.13333333,0.408,15,60,0.25,47,92,0.511,0.457,22,1.933333333,0.759,0.733333333,4,4.733333333,29,19,1,0.933333333,1.666666667,10.73333333,-0.310154928,1.386294361,1.554629676,3.293364677,0.510825624,2.373354164,2.31583032,0.659245629,-0.068992871,-0.783071888,-0.896488105,-0.275753502
2,310,Josh Magette\magetjo01,PG,28,ATL,18,0,12,15,2.555555556,0.326,8,22,0.364,7,24,0.292,0.413,8,0.444444444,1,0.111111111,0.944444444,1.055555556,57,8,1,0.5,0.888888889,2.555555556,-2.197224577,-0.057158414,0.054067221,2.48490665,-0.117783036,0.938269639,0.938269639,-0.810930216,-0.693147181,-0.884307686,-1.120857898,0
2,314,Lauri Markkanen\markkla01,PF,20,CHI,68,68,29.70588235,374,12.67647059,0.434,145,401,0.362,229,461,0.497,0.518,140,2.441176471,0.843,1.161764706,6.308823529,7.470588235,79,39,40,1.220588235,1.514705882,15.19117647,0.149940147,1.841949214,2.010973742,3.391345085,0.415221283,2.720714764,2.539747565,0.892480083,0.199332903,-0.657780037,-0.834710745,-0.170788321
2,316,Frank Mason III\masonfr01,PG,23,SAC,52,2,18.92307692,144,7.307692308,0.379,31,86,0.36,113,294,0.384,0.42,94,2.211538462,0.817,0.576923077,1.923076923,2.5,147,34,10,1.25,1.384615385,7.942307692,-0.550046337,0.653926467,0.916290732,2.940382178,0.3254224,2.072203874,1.988927534,0.79368841,0.223143551,-0.867500568,-0.970219074,-0.202116184
2,330,Alfonzo McKinnie\mckinal01,SF,25,TOR,14,0,3.785714286,8,1.071428571,0.533,3,9,0.333,5,6,0.833,0.633,2,0.214285714,0.667,0.071428571,0.428571429,0.5,1,1,1,0.214285714,0.571428571,1.5,-2.63905733,-0.84729786,-0.693147181,1.331234584,-0.559615788,0.405465108,0.068992871,-1.540445041,-1.540445041,-0.457284857,-0.629233855,-0.404965233
2,338,Darius Miller\milleda01,SF,27,NOP,82,3,23.70731707,216,5.93902439,0.444,147,358,0.411,69,129,0.535,0.594,58,0.817073171,0.866,0.219512195,1.780487805,2,111,28,17,0.707317073,1.951219512,7.768292683,-1.516347489,0.576887374,0.693147181,3.165783738,0.668454568,2.050050408,1.781544876,-0.202026628,-0.346276237,-0.52087596,-0.811930717,-0.14387037
2,339,Malcolm Miller\millema01,SF,24,TOR,15,4,8.4,13,1.866666667,0.464,8,21,0.381,5,7,0.714,0.607,4,0.266666667,1,0.266666667,0.733333333,1,3,1,2,0.333333333,0.666666667,2.533333333,-1.32175584,-0.310154928,0,2.128231706,-0.405465108,0.929535959,0.624154309,-1.32175584,-1.098612289,-0.499226488,-0.767870727,0
2,343,Donovan Mitchell\mitchdo01,SG,21,UTA,79,71,33.39240506,595,17.24050633,0.437,187,550,0.34,408,812,0.502,0.506,239,3.759493671,0.805,0.658227848,3.088607595,3.746835443,291,118,27,2.721518987,2.696202532,20.4556962,-0.418204134,1.127720373,1.320911602,3.508328481,0.991844313,3.018261387,2.847261634,1.324284286,1.001190176,-0.68121861,-0.827822084,-0.216913002
2,345,Malik Monk\monkma01,SG,19,CHO,63,0,13.55555556,153,6.746031746,0.36,83,243,0.342,70,182,0.385,0.458,32,0.603174603,0.842,0.126984127,0.920634921,1.047619048,91,20,9,0.777777778,0.952380952,6.682539683,-2.063693185,-0.082691716,0.046520016,2.606796467,-0.048790164,1.899498107,1.908954443,-0.505548567,-0.251314428,-0.780886095,-1.021651248,-0.171975265
2,350,Eric Moreland\moreler01,PF,26,DET,67,3,12.01492537,66,1.820895522,0.541,0,0,,66,122,0.541,0.541,11,0.432835821,0.379,1.208955224,2.940298507,4.149253731,78,31,51,0.626865672,1.731343284,2.134328358,0.189756535,1.078511109,1.422928494,2.486149658,0.548897572,0.758152011,0.599328425,-0.837396789,-0.467023001,-0.614336,-0.614336,-0.970219074
2,355,Johnathan Motley\motlejo01,PF,22,DAL,11,4,16,40,6.818181818,0.533,1,6,0.167,39,69,0.565,0.54,15,2.545454545,0.536,1.272727273,3.181818182,4.454545455,7,3,2,0.818181818,1.636363636,8.727272727,0.241162057,1.157452789,1.493925025,2.772588722,0.492476485,2.166452919,1.919592841,0.934309237,-0.200670695,-0.616186139,-0.629233855,-0.623621118
2,363,Abdel Nader\naderab01,SF,24,BOS,48,1,10.875,50,3.104166667,0.336,23,65,0.354,27,84,0.321,0.413,23,0.8125,0.59,0.270833333,1.208333333,1.479166667,26,15,10,0.708333333,0.9375,3.041666667,-1.306251653,0.189242,0.391478866,2.386466577,-0.064538521,1.112405611,1.132745295,-0.207639365,-0.344840486,-0.884307686,-1.090644119,-0.527632742
2,373,Frank Ntilikina\ntilila01,PG,19,NYK,78,9,21.87179487,182,6.41025641,0.364,50,157,0.318,132,343,0.385,0.414,49,0.871794872,0.721,0.474358974,1.794871795,2.269230769,250,65,18,1.679487179,2.320512821,5.935897436,-0.745790914,0.584933596,0.819440906,3.085197901,0.841788205,1.781018227,1.857899272,-0.137201122,0.518488497,-0.881889305,-1.010601411,-0.327116142
2,377,Royce O'Neale\onealro01,SF,24,UTA,69,4,16.66666667,120,4.115942029,0.423,42,118,0.356,78,166,0.47,0.496,61,1.101449275,0.803,0.362318841,3.057971014,3.420289855,95,36,16,0.797101449,1.52173913,4.971014493,-1.01523068,1.117751629,1.2297253,2.813410717,0.419853846,1.603623943,1.414867734,0.096626836,-0.226773319,-0.701179352,-0.8603831,-0.219400565
2,379,Semi Ojeleye\ojelese01,PF,23,BOS,73,0,15.75342466,65,2.575342466,0.346,40,125,0.32,25,63,0.397,0.452,25,0.561643836,0.61,0.506849315,1.698630137,2.205479452,20,21,4,0.342465753,1.246575342,2.671232877,-0.679541529,0.529822124,0.790944924,2.75705778,0.220400065,0.982540117,0.945982522,-0.576887374,-1.071583616,-0.794073099,-1.061316504,-0.494296322
2,380,Emeka Okafor\okafoem01,C,35,NOP,26,19,13.57692308,48,3.653846154,0.505,0,0,,48,95,0.505,0.505,18,0.846153846,0.818,1.807692308,2.807692308,4.615384615,8,8,25,0.5,1.153846154,4.384615385,0.592051064,1.032362903,1.529395205,2.608371519,0.143100844,1.47810191,1.295780354,-0.167054085,-0.693147181,-0.68319685,-0.68319685,-0.200892942
2,385,Cedi Osman\osmande01,SF,22,CLE,61,12,11.01639344,90,3.049180328,0.484,32,87,0.368,58,99,0.586,0.57,26,0.754098361,0.565,0.31147541,1.655737705,1.967213115,41,22,3,0.524590164,1.278688525,3.901639344,-1.166434885,0.504246653,0.676617879,2.399384476,0.245834963,1.361396809,1.11487281,-0.282232468,-0.645137961,-0.562118918,-0.725670372,-0.570929548
2,395,Brandon Paul\paulbr01,SG,26,SAS,64,2,9,55,1.984375,0.433,15,54,0.278,40,73,0.548,0.492,22,0.671875,0.512,0.09375,0.96875,1.0625,37,25,7,0.453125,0.90625,2.296875,-2.367123614,-0.031748698,0.060624622,2.197224577,-0.098440073,0.831549503,0.685304003,-0.397682968,-0.791587253,-0.709276562,-0.837017551,-0.669430654
2,402,London Perrantes\perralo01,PG,23,CLE,14,0,4.714285714,2,0.928571429,0.154,0,3,0,2,10,0.2,0.154,3,0.357142857,0.6,0.071428571,0.214285714,0.285714286,5,2,1,0.071428571,0.428571429,0.5,-2.63905733,-1.540445041,-1.252762968,1.550597412,-0.84729786,-0.693147181,-0.074107972,-1.029619417,-2.63905733,-1.870802677,-1.870802677,-0.510825624
2,403,Alec Peters\peteral01,PF,22,PHO,20,0,11.25,28,3.7,0.378,18,58,0.31,10,16,0.625,0.5,8,0.5,0.8,0.4,1.45,1.85,12,2,2,0.2,0.65,4.1,-0.916290732,0.371563556,0.615185639,2.420368129,-0.430782916,1.410986974,1.30833282,-0.693147181,-1.609437912,-0.693147181,-0.972861083,-0.223143551
2,408,Quincy Pondexter\pondequ01,SF,29,CHI,23,1,8.52173913,14,2.130434783,0.286,3,22,0.136,11,27,0.407,0.316,14,0.739130435,0.824,0.347826087,0.826086957,1.173913043,9,8,2,0.47826087,1.043478261,1.956521739,-1.056052674,-0.191055237,0.16034265,2.142620443,0.042559614,0.671168274,0.756326082,-0.302280872,-0.737598943,-1.152013065,-1.251763468,-0.193584749
2,417,Rodney Purvis\purviro01,SG,23,ORL,16,2,18.125,35,6.6875,0.327,13,52,0.25,22,55,0.4,0.388,13,0.9375,0.867,0.0625,1.625,1.6875,17,3,3,0.625,1.625,6,-2.772588722,0.485507816,0.523248144,2.897292201,0.485507816,1.791759469,1.900240112,-0.064538521,-0.470003629,-0.946749939,-1.117795108,-0.142716302
2,418,Zhou Qi\qizh01,C,22,HOU,18,0,6.888888889,6,1.777777778,0.188,2,19,0.105,4,13,0.308,0.219,8,0.666666667,0.667,0.333333333,0.888888889,1.222222222,2,2,14,0.555555556,0.777777778,1.222222222,-1.098612289,-0.117783036,0.200670695,1.929909808,-0.251314428,0.200670695,0.575364145,-0.405465108,-0.587786665,-1.518683549,-1.671313316,-0.404965233
2,420,Ivan Rabb\rabbiv01,PF,20,MEM,36,5,14.33333333,86,4.222222222,0.566,0,0,,86,152,0.566,0.566,29,1,0.806,1.472222222,2.916666667,4.388888889,32,12,13,0.972222222,1.527777778,5.583333333,0.386772975,1.070441412,1.479076095,2.662587827,0.423814247,1.71978597,1.440361582,0,-0.028170877,-0.569161201,-0.569161201,-0.215671536
2,425,Davon Reed\reedda01,SG,22,PHO,21,1,11.52380952,22,3.619047619,0.289,11,38,0.289,11,38,0.289,0.362,8,0.571428571,0.667,0.095238095,1.761904762,1.857142857,13,10,2,0.476190476,0.80952381,3,-2.351375257,0.566395475,0.619039208,2.444415288,-0.211309094,1.098612289,1.286210903,-0.559615788,-0.741937345,-1.016111067,-1.241328591,-0.404965233
2,440,JaKarr Sampson\sampsja02,SF,24,SAC,22,6,15.63636364,44,3.681818182,0.543,5,10,0.5,39,71,0.549,0.574,10,0.727272727,0.625,0.954545455,2.590909091,3.545454545,9,8,22,0.363636364,2.181818182,4.681818182,-0.046520016,0.952008814,1.265666373,2.749599204,0.780158558,1.543686535,1.303406701,-0.318453731,-1.011600912,-0.555125883,-0.610645959,-0.470003629
2,451,Ben Simmons\simmobe01,PG,21,PHI,81,81,33.72839506,544,12.32098765,0.545,0,11,0,544,987,0.551,0.545,191,4.209876543,0.56,1.790123457,6.345679012,8.135802469,661,140,70,3.432098765,2.604938272,15.79012346,0.582284588,1.847774111,2.09627438,3.518340066,0.957408979,2.759384647,2.511304122,1.437433323,1.233171959,-0.606969484,-0.606969484,-0.579818495
2,453,Kobi Simmons\simmoko01,PG,20,MEM,32,12,20.09375,80,5.90625,0.423,11,39,0.282,69,150,0.46,0.452,25,0.78125,1,0.4375,1.125,1.5625,68,18,5,1.375,1.90625,6.125,-0.826678573,0.117783036,0.446287103,3.000408821,0.645137961,1.812378756,1.776011112,-0.246860078,0.318453731,-0.794073099,-0.8603831,0
